"Year","Country","Giver","Score"
2003,"Estonia","United Kingdom",3
2003,"Romania","United Kingdom",0
2003,"Sweden","United Kingdom",10
2003,"Slovenia","United Kingdom",0
2002,"Cyprus","United Kingdom",3
2002,"Austria","United Kingdom",0
2002,"Greece","United Kingdom",0
2002,"Spain","United Kingdom",2
2002,"Croatia","United Kingdom",0
2002,"Russia","United Kingdom",0
2002,"Estonia","United Kingdom",7
2002,"Macedonia","United Kingdom",0
2002,"Israel","United Kingdom",5
2002,"Switzerland","United Kingdom",0
2002,"Sweden","United Kingdom",1
2002,"Finland","United Kingdom",0
2002,"Denmark","United Kingdom",0
2002,"Bosnia-Herzegovina","United Kingdom",0
2002,"Belgium","United Kingdom",4
2002,"France","United Kingdom",10
2002,"Germany","United Kingdom",0
2002,"Turkey","United Kingdom",0
2002,"Malta","United Kingdom",12
2002,"Romania","United Kingdom",0
2002,"Slovenia","United Kingdom",6
2002,"Latvia","United Kingdom",8
2002,"Lithuania","United Kingdom",0
2001,"Netherlands","United Kingdom",0
2001,"Iceland","United Kingdom",0
2001,"Bosnia-Herzegovina","United Kingdom",0
2001,"Norway","United Kingdom",0
2001,"Israel","United Kingdom",0
2001,"Russia","United Kingdom",0
2001,"Sweden","United Kingdom",8
2001,"Lithuania","United Kingdom",4
2001,"Latvia","United Kingdom",0
2001,"Croatia","United Kingdom",0
2001,"Portugal","United Kingdom",0
2001,"Ireland","United Kingdom",5
2001,"Spain","United Kingdom",3
2001,"France","United Kingdom",6
2001,"Turkey","United Kingdom",0
2001,"Slovenia","United Kingdom",0
2001,"Poland","United Kingdom",0
2001,"Germany","United Kingdom",2
2001,"Estonia","United Kingdom",12
2001,"Malta","United Kingdom",1
2001,"Greece","United Kingdom",7
2001,"Denmark","United Kingdom",10
2000,"Israel","United Kingdom",0
2000,"Netherlands","United Kingdom",0
2000,"Estonia","United Kingdom",4
2000,"France","United Kingdom",0
2000,"Romania","United Kingdom",0
2000,"Malta","United Kingdom",2
2000,"Norway","United Kingdom",3
2000,"Russia","United Kingdom",8
2000,"Belgium","United Kingdom",0
2000,"Cyprus","United Kingdom",0
2000,"Iceland","United Kingdom",0
2000,"Spain","United Kingdom",0
2000,"Denmark","United Kingdom",12
2000,"Germany","United Kingdom",5
2000,"Switzerland","United Kingdom",0
2000,"Croatia","United Kingdom",0
2000,"Sweden","United Kingdom",6
2000,"Macedonia","United Kingdom",0
2000,"Finland","United Kingdom",0
2000,"Latvia","United Kingdom",7
2000,"Turkey","United Kingdom",0
2000,"Ireland","United Kingdom",10
2000,"Austria","United Kingdom",1
1999,"Lithuania","United Kingdom",0
1999,"Belgium","United Kingdom",0
1999,"Spain","United Kingdom",0
1999,"Croatia","United Kingdom",0
1999,"Slovenia","United Kingdom",0
1999,"Turkey","United Kingdom",0
1999,"Norway","United Kingdom",0
1999,"Denmark","United Kingdom",5
1999,"France","United Kingdom",0
1999,"Netherlands","United Kingdom",8
1999,"Poland","United Kingdom",0
1999,"Iceland","United Kingdom",10
1999,"Cyprus","United Kingdom",2
1999,"Sweden","United Kingdom",12
1999,"Portugal","United Kingdom",0
1999,"Ireland","United Kingdom",4
1999,"Austria","United Kingdom",7
1999,"Israel","United Kingdom",0
1999,"Malta","United Kingdom",6
1999,"Germany","United Kingdom",1
1999,"Bosnia-Herzegovina","United Kingdom",0
1999,"Estonia","United Kingdom",3
1998,"Croatia","United Kingdom",2
1998,"Greece","United Kingdom",0
1998,"France","United Kingdom",0
1998,"Spain","United Kingdom",0
1998,"Switzerland","United Kingdom",0
1998,"Slovakia","United Kingdom",0
1998,"Poland","United Kingdom",0
1998,"Israel","United Kingdom",5
1998,"Germany","United Kingdom",6
1998,"Malta","United Kingdom",12
1998,"Hungary","United Kingdom",0
1998,"Slovenia","United Kingdom",0
1998,"Ireland","United Kingdom",8
1998,"Portugal","United Kingdom",0
1998,"Romania","United Kingdom",0
1998,"Cyprus","United Kingdom",3
1998,"Netherlands","United Kingdom",10
1998,"Sweden","United Kingdom",1
1998,"Belgium","United Kingdom",7
1998,"Finland","United Kingdom",0
1998,"Norway","United Kingdom",4
1998,"Estonia","United Kingdom",0
1998,"Turkey","United Kingdom",0
1998,"Macedonia","United Kingdom",0
2010,"Spain","Azerbaijan",0
2010,"Norway","Azerbaijan",0
2010,"Moldova","Azerbaijan",6
2010,"Cyprus","Azerbaijan",0
2010,"Bosnia-Herzegovina","Azerbaijan",0
2010,"Belgium","Azerbaijan",0
2010,"Serbia","Azerbaijan",0
2010,"Belarus","Azerbaijan",0
2010,"Ireland","Azerbaijan",0
2010,"Greece","Azerbaijan",0
2010,"United Kingdom","Azerbaijan",2
2010,"Georgia","Azerbaijan",8
2010,"Turkey","Azerbaijan",12
2010,"Albania","Azerbaijan",0
2010,"Iceland","Azerbaijan",0
2010,"Ukraine","Azerbaijan",10
2010,"France","Azerbaijan",0
2010,"Romania","Azerbaijan",7
2010,"Russia","Azerbaijan",3
2010,"Armenia","Azerbaijan",0
2010,"Germany","Azerbaijan",1
2010,"Portugal","Azerbaijan",0
2010,"Israel","Azerbaijan",5
2010,"Denmark","Azerbaijan",4
2010,"Azerbaijan","Spain",7
2010,"Norway","Spain",0
2010,"Moldova","Spain",0
2010,"Cyprus","Spain",0
2010,"Bosnia-Herzegovina","Spain",0
2010,"Belgium","Spain",0
2010,"Serbia","Spain",0
2010,"Belarus","Spain",0
2010,"Ireland","Spain",0
2010,"Greece","Spain",5
2010,"United Kingdom","Spain",0
2010,"Georgia","Spain",1
2010,"Turkey","Spain",3
2010,"Albania","Spain",0
2010,"Iceland","Spain",0
2010,"Ukraine","Spain",0
2010,"France","Spain",2
2010,"Romania","Spain",10
2010,"Russia","Spain",0
2010,"Armenia","Spain",8
2010,"Germany","Spain",12
2010,"Portugal","Spain",6
2010,"Israel","Spain",0
2010,"Denmark","Spain",4
2010,"Azerbaijan","Norway",7
2010,"Spain","Norway",0
2010,"Moldova","Norway",0
2010,"Cyprus","Norway",0
2010,"Bosnia-Herzegovina","Norway",0
2010,"Belgium","Norway",3
2010,"Serbia","Norway",0
2010,"Belarus","Norway",0
2010,"Ireland","Norway",0
2010,"Greece","Norway",0
2010,"United Kingdom","Norway",0
2010,"Georgia","Norway",1
2010,"Turkey","Norway",2
2010,"Albania","Norway",0
2010,"Iceland","Norway",6
2010,"Ukraine","Norway",0
2010,"France","Norway",4
2010,"Romania","Norway",10
2010,"Russia","Norway",0
2010,"Armenia","Norway",0
2010,"Germany","Norway",12
2010,"Portugal","Norway",0
2010,"Israel","Norway",5
2010,"Denmark","Norway",8
2010,"Azerbaijan","Moldova",7
2010,"Spain","Moldova",4
2010,"Norway","Moldova",0
2010,"Cyprus","Moldova",0
2010,"Bosnia-Herzegovina","Moldova",0
2010,"Belgium","Moldova",0
2010,"Serbia","Moldova",0
2010,"Belarus","Moldova",3
2010,"Ireland","Moldova",0
2010,"Greece","Moldova",2
2010,"United Kingdom","Moldova",0
2010,"Georgia","Moldova",5
2010,"Turkey","Moldova",0
2010,"Albania","Moldova",0
2010,"Iceland","Moldova",0
2010,"Ukraine","Moldova",8
2010,"France","Moldova",0
2010,"Romania","Moldova",12
2010,"Russia","Moldova",10
2010,"Armenia","Moldova",6
2010,"Germany","Moldova",0
2010,"Portugal","Moldova",0
2010,"Israel","Moldova",1
2010,"Denmark","Moldova",0
2010,"Azerbaijan","Cyprus",10
2010,"Spain","Cyprus",0
2010,"Norway","Cyprus",0
2010,"Moldova","Cyprus",0
2010,"Bosnia-Herzegovina","Cyprus",0
2010,"Belgium","Cyprus",0
2010,"Serbia","Cyprus",1
2010,"Belarus","Cyprus",0
2010,"Ireland","Cyprus",0
2010,"Greece","Cyprus",12
2010,"United Kingdom","Cyprus",0
2010,"Georgia","Cyprus",5
2010,"Turkey","Cyprus",0
2010,"Albania","Cyprus",0
2010,"Iceland","Cyprus",0
2010,"Ukraine","Cyprus",6
2010,"France","Cyprus",3
2010,"Romania","Cyprus",8
2010,"Russia","Cyprus",0
2010,"Armenia","Cyprus",7
2010,"Germany","Cyprus",4
2010,"Portugal","Cyprus",0
2010,"Israel","Cyprus",2
2010,"Denmark","Cyprus",0
2010,"Azerbaijan","Bosnia-Herzegovina",7
2010,"Spain","Bosnia-Herzegovina",0
2010,"Norway","Bosnia-Herzegovina",0
2010,"Moldova","Bosnia-Herzegovina",0
2010,"Cyprus","Bosnia-Herzegovina",0
2010,"Belgium","Bosnia-Herzegovina",0
2010,"Serbia","Bosnia-Herzegovina",12
2010,"Belarus","Bosnia-Herzegovina",0
2010,"Ireland","Bosnia-Herzegovina",0
2010,"Greece","Bosnia-Herzegovina",6
2010,"United Kingdom","Bosnia-Herzegovina",0
2010,"Georgia","Bosnia-Herzegovina",4
2010,"Turkey","Bosnia-Herzegovina",10
2010,"Albania","Bosnia-Herzegovina",5
2010,"Iceland","Bosnia-Herzegovina",0
2010,"Ukraine","Bosnia-Herzegovina",0
2010,"France","Bosnia-Herzegovina",3
2010,"Romania","Bosnia-Herzegovina",2
2010,"Russia","Bosnia-Herzegovina",0
2010,"Armenia","Bosnia-Herzegovina",0
2010,"Germany","Bosnia-Herzegovina",8
2010,"Portugal","Bosnia-Herzegovina",0
2010,"Israel","Bosnia-Herzegovina",1
2010,"Denmark","Bosnia-Herzegovina",0
2010,"Azerbaijan","Belgium",5
2010,"Spain","Belgium",1
2010,"Norway","Belgium",0
2010,"Moldova","Belgium",0
2010,"Cyprus","Belgium",0
2010,"Bosnia-Herzegovina","Belgium",0
2010,"Serbia","Belgium",0
2010,"Belarus","Belgium",0
2010,"Ireland","Belgium",0
2010,"Greece","Belgium",12
2010,"United Kingdom","Belgium",0
2010,"Georgia","Belgium",4
2010,"Turkey","Belgium",6
2010,"Albania","Belgium",3
2010,"Iceland","Belgium",8
2010,"Ukraine","Belgium",0
2010,"France","Belgium",0
2010,"Romania","Belgium",0
2010,"Russia","Belgium",0
2010,"Armenia","Belgium",7
2010,"Germany","Belgium",10
2010,"Portugal","Belgium",0
2010,"Israel","Belgium",0
2010,"Denmark","Belgium",2
2010,"Azerbaijan","Serbia",0
2010,"Spain","Serbia",0
2010,"Norway","Serbia",0
2010,"Moldova","Serbia",0
2010,"Cyprus","Serbia",0
2010,"Bosnia-Herzegovina","Serbia",12
2010,"Belgium","Serbia",5
2010,"Belarus","Serbia",0
2010,"Ireland","Serbia",0
2010,"Greece","Serbia",10
2010,"United Kingdom","Serbia",0
2010,"Georgia","Serbia",0
2010,"Turkey","Serbia",3
2010,"Albania","Serbia",0
2010,"Iceland","Serbia",0
2010,"Ukraine","Serbia",7
2010,"France","Serbia",4
2010,"Romania","Serbia",6
2010,"Russia","Serbia",0
2010,"Armenia","Serbia",1
2010,"Germany","Serbia",8
2010,"Portugal","Serbia",2
2010,"Israel","Serbia",0
2010,"Denmark","Serbia",0
2010,"Azerbaijan","Belarus",6
2010,"Spain","Belarus",0
2010,"Norway","Belarus",0
2010,"Moldova","Belarus",4
2010,"Cyprus","Belarus",0
2010,"Bosnia-Herzegovina","Belarus",0
2010,"Belgium","Belarus",0
2010,"Serbia","Belarus",0
2010,"Ireland","Belarus",0
2010,"Greece","Belarus",0
2010,"United Kingdom","Belarus",0
2010,"Georgia","Belarus",7
2010,"Turkey","Belarus",3
2010,"Albania","Belarus",0
2010,"Iceland","Belarus",2
2010,"Ukraine","Belarus",10
2010,"France","Belarus",0
2010,"Romania","Belarus",1
2010,"Russia","Belarus",12
2010,"Armenia","Belarus",5
2010,"Germany","Belarus",0
2010,"Portugal","Belarus",0
2010,"Israel","Belarus",8
2010,"Denmark","Belarus",0
2010,"Azerbaijan","Ireland",3
2010,"Spain","Ireland",0
2010,"Norway","Ireland",2
2010,"Moldova","Ireland",0
2010,"Cyprus","Ireland",0
2010,"Bosnia-Herzegovina","Ireland",0
2010,"Belgium","Ireland",10
2010,"Serbia","Ireland",0
2010,"Belarus","Ireland",0
2010,"Greece","Ireland",0
2010,"United Kingdom","Ireland",4
2010,"Georgia","Ireland",5
2010,"Turkey","Ireland",1
2010,"Albania","Ireland",0
2010,"Iceland","Ireland",0
2010,"Ukraine","Ireland",0
2010,"France","Ireland",6
2010,"Romania","Ireland",7
2010,"Russia","Ireland",0
2010,"Armenia","Ireland",0
2010,"Germany","Ireland",8
2010,"Portugal","Ireland",0
2010,"Israel","Ireland",0
2010,"Denmark","Ireland",12
2010,"Azerbaijan","Greece",1
2010,"Spain","Greece",0
2010,"Norway","Greece",0
2010,"Moldova","Greece",0
2010,"Cyprus","Greece",12
2010,"Bosnia-Herzegovina","Greece",0
2010,"Belgium","Greece",6
2010,"Serbia","Greece",0
2010,"Belarus","Greece",0
2010,"Ireland","Greece",0
2010,"United Kingdom","Greece",0
2010,"Georgia","Greece",5
2010,"Turkey","Greece",0
2010,"Albania","Greece",10
2010,"Iceland","Greece",3
2010,"Ukraine","Greece",0
2010,"France","Greece",8
2010,"Romania","Greece",4
2010,"Russia","Greece",0
2010,"Armenia","Greece",7
2010,"Germany","Greece",2
2010,"Portugal","Greece",0
2010,"Israel","Greece",0
2010,"Denmark","Greece",0
2010,"Azerbaijan","United Kingdom",0
2010,"Spain","United Kingdom",0
2010,"Norway","United Kingdom",0
2010,"Moldova","United Kingdom",0
2010,"Cyprus","United Kingdom",0
2010,"Bosnia-Herzegovina","United Kingdom",0
2010,"Belgium","United Kingdom",0
2010,"Serbia","United Kingdom",0
2010,"Belarus","United Kingdom",0
2010,"Ireland","United Kingdom",7
2010,"Greece","United Kingdom",12
2010,"Georgia","United Kingdom",0
2010,"Turkey","United Kingdom",10
2010,"Albania","United Kingdom",1
2010,"Iceland","United Kingdom",0
2010,"Ukraine","United Kingdom",5
2010,"France","United Kingdom",2
2010,"Romania","United Kingdom",8
2010,"Russia","United Kingdom",0
2010,"Armenia","United Kingdom",0
2010,"Germany","United Kingdom",4
2010,"Portugal","United Kingdom",0
2010,"Israel","United Kingdom",3
2010,"Denmark","United Kingdom",6
2010,"Azerbaijan","Georgia",8
2010,"Spain","Georgia",2
2010,"Norway","Georgia",6
2010,"Moldova","Georgia",1
2010,"Cyprus","Georgia",0
2010,"Bosnia-Herzegovina","Georgia",0
2010,"Belgium","Georgia",0
2010,"Serbia","Georgia",0
2010,"Belarus","Georgia",12
2010,"Ireland","Georgia",0
2010,"Greece","Georgia",0
2010,"United Kingdom","Georgia",3
2010,"Turkey","Georgia",5
2010,"Albania","Georgia",0
2010,"Iceland","Georgia",0
2010,"Ukraine","Georgia",7
2010,"France","Georgia",0
2010,"Romania","Georgia",0
2010,"Russia","Georgia",0
2010,"Armenia","Georgia",10
2010,"Germany","Georgia",0
2010,"Portugal","Georgia",0
2010,"Israel","Georgia",4
2010,"Denmark","Georgia",0
2010,"Azerbaijan","Turkey",12
2010,"Spain","Turkey",0
2010,"Norway","Turkey",0
2010,"Moldova","Turkey",0
2010,"Cyprus","Turkey",0
2010,"Bosnia-Herzegovina","Turkey",8
2010,"Belgium","Turkey",0
2010,"Serbia","Turkey",0
2010,"Belarus","Turkey",0
2010,"Ireland","Turkey",0
2010,"Greece","Turkey",3
2010,"United Kingdom","Turkey",0
2010,"Georgia","Turkey",5
2010,"Albania","Turkey",7
2010,"Iceland","Turkey",0
2010,"Ukraine","Turkey",1
2010,"France","Turkey",0
2010,"Romania","Turkey",2
2010,"Russia","Turkey",4
2010,"Armenia","Turkey",6
2010,"Germany","Turkey",10
2010,"Portugal","Turkey",0
2010,"Israel","Turkey",0
2010,"Denmark","Turkey",0
2010,"Azerbaijan","Albania",0
2010,"Spain","Albania",7
2010,"Norway","Albania",0
2010,"Moldova","Albania",0
2010,"Cyprus","Albania",0
2010,"Bosnia-Herzegovina","Albania",6
2010,"Belgium","Albania",0
2010,"Serbia","Albania",3
2010,"Belarus","Albania",0
2010,"Ireland","Albania",0
2010,"Greece","Albania",12
2010,"United Kingdom","Albania",1
2010,"Georgia","Albania",0
2010,"Turkey","Albania",8
2010,"Iceland","Albania",0
2010,"Ukraine","Albania",0
2010,"France","Albania",0
2010,"Romania","Albania",5
2010,"Russia","Albania",0
2010,"Armenia","Albania",0
2010,"Germany","Albania",10
2010,"Portugal","Albania",0
2010,"Israel","Albania",4
2010,"Denmark","Albania",2
2010,"Azerbaijan","Iceland",4
2010,"Spain","Iceland",0
2010,"Norway","Iceland",0
2010,"Moldova","Iceland",0
2010,"Cyprus","Iceland",0
2010,"Bosnia-Herzegovina","Iceland",0
2010,"Belgium","Iceland",10
2010,"Serbia","Iceland",0
2010,"Belarus","Iceland",0
2010,"Ireland","Iceland",0
2010,"Greece","Iceland",8
2010,"United Kingdom","Iceland",0
2010,"Georgia","Iceland",2
2010,"Turkey","Iceland",0
2010,"Albania","Iceland",7
2010,"Ukraine","Iceland",0
2010,"France","Iceland",6
2010,"Romania","Iceland",5
2010,"Russia","Iceland",0
2010,"Armenia","Iceland",0
2010,"Germany","Iceland",3
2010,"Portugal","Iceland",1
2010,"Israel","Iceland",0
2010,"Denmark","Iceland",12
2010,"Azerbaijan","Ukraine",12
2010,"Spain","Ukraine",4
2010,"Norway","Ukraine",0
2010,"Moldova","Ukraine",0
2010,"Cyprus","Ukraine",0
2010,"Bosnia-Herzegovina","Ukraine",0
2010,"Belgium","Ukraine",1
2010,"Serbia","Ukraine",0
2010,"Belarus","Ukraine",0
2010,"Ireland","Ukraine",0
2010,"Greece","Ukraine",0
2010,"United Kingdom","Ukraine",0
2010,"Georgia","Ukraine",7
2010,"Turkey","Ukraine",8
2010,"Albania","Ukraine",0
2010,"Iceland","Ukraine",0
2010,"France","Ukraine",0
2010,"Romania","Ukraine",2
2010,"Russia","Ukraine",10
2010,"Armenia","Ukraine",6
2010,"Germany","Ukraine",5
2010,"Portugal","Ukraine",0
2010,"Israel","Ukraine",3
2010,"Denmark","Ukraine",0
2010,"Azerbaijan","France",0
2010,"Spain","France",0
2010,"Norway","France",0
2010,"Moldova","France",0
2010,"Cyprus","France",0
2010,"Bosnia-Herzegovina","France",5
2010,"Belgium","France",7
2010,"Serbia","France",10
2010,"Belarus","France",0
2010,"Ireland","France",0
2010,"Greece","France",4
2010,"United Kingdom","France",0
2010,"Georgia","France",0
2010,"Turkey","France",12
2010,"Albania","France",0
2010,"Iceland","France",0
2010,"Ukraine","France",2
2010,"Romania","France",0
2010,"Russia","France",0
2010,"Armenia","France",6
2010,"Germany","France",3
2010,"Portugal","France",8
2010,"Israel","France",1
2010,"Denmark","France",0
2010,"Azerbaijan","Romania",0
2010,"Spain","Romania",2
2010,"Norway","Romania",0
2010,"Moldova","Romania",10
2010,"Cyprus","Romania",0
2010,"Bosnia-Herzegovina","Romania",0
2010,"Belgium","Romania",4
2010,"Serbia","Romania",0
2010,"Belarus","Romania",0
2010,"Ireland","Romania",0
2010,"Greece","Romania",7
2010,"United Kingdom","Romania",0
2010,"Georgia","Romania",0
2010,"Turkey","Romania",8
2010,"Albania","Romania",1
2010,"Iceland","Romania",0
2010,"Ukraine","Romania",5
2010,"France","Romania",0
2010,"Russia","Romania",0
2010,"Armenia","Romania",6
2010,"Germany","Romania",3
2010,"Portugal","Romania",0
2010,"Israel","Romania",0
2010,"Denmark","Romania",12
2010,"Azerbaijan","Russia",8
2010,"Spain","Russia",4
2010,"Norway","Russia",0
2010,"Moldova","Russia",0
2010,"Cyprus","Russia",0
2010,"Bosnia-Herzegovina","Russia",0
2010,"Belgium","Russia",5
2010,"Serbia","Russia",0
2010,"Belarus","Russia",2
2010,"Ireland","Russia",0
2010,"Greece","Russia",0
2010,"United Kingdom","Russia",0
2010,"Georgia","Russia",10
2010,"Turkey","Russia",0
2010,"Albania","Russia",0
2010,"Iceland","Russia",0
2010,"Ukraine","Russia",7
2010,"France","Russia",0
2010,"Romania","Russia",3
2010,"Armenia","Russia",12
2010,"Germany","Russia",6
2010,"Portugal","Russia",0
2010,"Israel","Russia",0
2010,"Denmark","Russia",1
2010,"Azerbaijan","Armenia",0
2010,"Spain","Armenia",7
2010,"Norway","Armenia",2
2010,"Moldova","Armenia",0
2010,"Cyprus","Armenia",0
2010,"Bosnia-Herzegovina","Armenia",0
2010,"Belgium","Armenia",0
2010,"Serbia","Armenia",0
2010,"Belarus","Armenia",0
2010,"Ireland","Armenia",0
2010,"Greece","Armenia",3
2010,"United Kingdom","Armenia",0
2010,"Georgia","Armenia",12
2010,"Turkey","Armenia",0
2010,"Albania","Armenia",0
2010,"Iceland","Armenia",0
2010,"Ukraine","Armenia",8
2010,"France","Armenia",6
2010,"Romania","Armenia",1
2010,"Russia","Armenia",10
2010,"Germany","Armenia",0
2010,"Portugal","Armenia",4
2010,"Israel","Armenia",0
2010,"Denmark","Armenia",5
2010,"Azerbaijan","Germany",0
2010,"Spain","Germany",0
2010,"Norway","Germany",0
2010,"Moldova","Germany",0
2010,"Cyprus","Germany",0
2010,"Bosnia-Herzegovina","Germany",0
2010,"Belgium","Germany",12
2010,"Serbia","Germany",5
2010,"Belarus","Germany",0
2010,"Ireland","Germany",2
2010,"Greece","Germany",8
2010,"United Kingdom","Germany",0
2010,"Georgia","Germany",0
2010,"Turkey","Germany",10
2010,"Albania","Germany",1
2010,"Iceland","Germany",4
2010,"Ukraine","Germany",0
2010,"France","Germany",3
2010,"Romania","Germany",0
2010,"Russia","Germany",0
2010,"Armenia","Germany",7
2010,"Portugal","Germany",6
2010,"Israel","Germany",0
2010,"Denmark","Germany",0
2010,"Azerbaijan","Portugal",0
2010,"Spain","Portugal",12
2010,"Norway","Portugal",3
2010,"Moldova","Portugal",6
2010,"Cyprus","Portugal",0
2010,"Bosnia-Herzegovina","Portugal",0
2010,"Belgium","Portugal",5
2010,"Serbia","Portugal",0
2010,"Belarus","Portugal",0
2010,"Ireland","Portugal",0
2010,"Greece","Portugal",8
2010,"United Kingdom","Portugal",0
2010,"Georgia","Portugal",0
2010,"Turkey","Portugal",0
2010,"Albania","Portugal",0
2010,"Iceland","Portugal",0
2010,"Ukraine","Portugal",0
2010,"France","Portugal",7
2010,"Romania","Portugal",10
2010,"Russia","Portugal",2
2010,"Armenia","Portugal",0
2010,"Germany","Portugal",1
2010,"Israel","Portugal",0
2010,"Denmark","Portugal",4
2010,"Azerbaijan","Israel",7
2010,"Spain","Israel",1
2010,"Norway","Israel",0
2010,"Moldova","Israel",0
2010,"Cyprus","Israel",0
2010,"Bosnia-Herzegovina","Israel",0
2010,"Belgium","Israel",0
2010,"Serbia","Israel",0
2010,"Belarus","Israel",0
2010,"Ireland","Israel",6
2010,"Greece","Israel",0
2010,"United Kingdom","Israel",0
2010,"Georgia","Israel",5
2010,"Turkey","Israel",0
2010,"Albania","Israel",0
2010,"Iceland","Israel",0
2010,"Ukraine","Israel",2
2010,"France","Israel",3
2010,"Romania","Israel",8
2010,"Russia","Israel",10
2010,"Armenia","Israel",12
2010,"Germany","Israel",0
2010,"Portugal","Israel",0
2010,"Denmark","Israel",4
2010,"Azerbaijan","Denmark",2
2010,"Spain","Denmark",0
2010,"Norway","Denmark",5
2010,"Moldova","Denmark",0
2010,"Cyprus","Denmark",1
2010,"Bosnia-Herzegovina","Denmark",0
2010,"Belgium","Denmark",10
2010,"Serbia","Denmark",0
2010,"Belarus","Denmark",0
2010,"Ireland","Denmark",0
2010,"Greece","Denmark",0
2010,"United Kingdom","Denmark",0
2010,"Georgia","Denmark",0
2010,"Turkey","Denmark",6
2010,"Albania","Denmark",0
2010,"Iceland","Denmark",3
2010,"Ukraine","Denmark",0
2010,"France","Denmark",7
2010,"Romania","Denmark",8
2010,"Russia","Denmark",0
2010,"Armenia","Denmark",0
2010,"Germany","Denmark",12
2010,"Portugal","Denmark",4
2010,"Israel","Denmark",0
2010,"Azerbaijan","Estonia",0
2010,"Spain","Estonia",0
2010,"Norway","Estonia",7
2010,"Moldova","Estonia",0
2010,"Cyprus","Estonia",0
2010,"Bosnia-Herzegovina","Estonia",0
2010,"Belgium","Estonia",3
2010,"Serbia","Estonia",0
2010,"Belarus","Estonia",0
2010,"Ireland","Estonia",2
2010,"Greece","Estonia",0
2010,"United Kingdom","Estonia",0
2010,"Georgia","Estonia",8
2010,"Turkey","Estonia",0
2010,"Albania","Estonia",0
2010,"Iceland","Estonia",4
2010,"Ukraine","Estonia",0
2010,"France","Estonia",1
2010,"Romania","Estonia",0
2010,"Russia","Estonia",10
2010,"Armenia","Estonia",0
2010,"Germany","Estonia",12
2010,"Portugal","Estonia",0
2010,"Israel","Estonia",0
2010,"Denmark","Estonia",8
2010,"Azerbaijan","Slovakia",0
2010,"Spain","Slovakia",0
2010,"Norway","Slovakia",3
2010,"Moldova","Slovakia",0
2010,"Cyprus","Slovakia",2
2010,"Bosnia-Herzegovina","Slovakia",0
2010,"Belgium","Slovakia",10
2010,"Serbia","Slovakia",0
2010,"Belarus","Slovakia",0
2010,"Ireland","Slovakia",0
2010,"Greece","Slovakia",5
2010,"United Kingdom","Slovakia",0
2010,"Georgia","Slovakia",0
2010,"Turkey","Slovakia",0
2010,"Albania","Slovakia",0
2010,"Iceland","Slovakia",0
2010,"Ukraine","Slovakia",0
2010,"France","Slovakia",0
2010,"Romania","Slovakia",1
2010,"Russia","Slovakia",6
2010,"Armenia","Slovakia",4
2010,"Germany","Slovakia",12
2010,"Portugal","Slovakia",0
2010,"Israel","Slovakia",8
2010,"Denmark","Slovakia",7
2010,"Azerbaijan","Finland",0
2010,"Spain","Finland",4
2010,"Norway","Finland",0
2010,"Moldova","Finland",0
2010,"Cyprus","Finland",0
2010,"Bosnia-Herzegovina","Finland",0
2010,"Belgium","Finland",6
2010,"Serbia","Finland",0
2010,"Belarus","Finland",0
2010,"Ireland","Finland",1
2010,"Greece","Finland",7
2010,"United Kingdom","Finland",0
2010,"Georgia","Finland",0
2010,"Turkey","Finland",3
2010,"Albania","Finland",0
2010,"Iceland","Finland",5
2010,"Ukraine","Finland",0
2010,"France","Finland",8
2010,"Romania","Finland",0
2010,"Russia","Finland",0
2010,"Armenia","Finland",0
2010,"Germany","Finland",12
2010,"Portugal","Finland",0
2010,"Israel","Finland",10
2010,"Denmark","Finland",2
2010,"Azerbaijan","Latvia",2
2010,"Spain","Latvia",5
2010,"Norway","Latvia",0
2010,"Moldova","Latvia",0
2010,"Cyprus","Latvia",0
2010,"Bosnia-Herzegovina","Latvia",0
2010,"Belgium","Latvia",4
2010,"Serbia","Latvia",0
2010,"Belarus","Latvia",0
2010,"Ireland","Latvia",0
2010,"Greece","Latvia",0
2010,"United Kingdom","Latvia",0
2010,"Georgia","Latvia",0
2010,"Turkey","Latvia",0
2010,"Albania","Latvia",0
2010,"Iceland","Latvia",0
2010,"Ukraine","Latvia",7
2010,"France","Latvia",0
2010,"Romania","Latvia",3
2010,"Russia","Latvia",8
2010,"Armenia","Latvia",1
2010,"Germany","Latvia",12
2010,"Portugal","Latvia",6
2010,"Israel","Latvia",0
2010,"Denmark","Latvia",10
2010,"Azerbaijan","Poland",8
2010,"Spain","Poland",0
2010,"Norway","Poland",0
2010,"Moldova","Poland",0
2010,"Cyprus","Poland",0
2010,"Bosnia-Herzegovina","Poland",0
2010,"Belgium","Poland",10
2010,"Serbia","Poland",0
2010,"Belarus","Poland",0
2010,"Ireland","Poland",0
2010,"Greece","Poland",1
2010,"United Kingdom","Poland",0
2010,"Georgia","Poland",4
2010,"Turkey","Poland",0
2010,"Albania","Poland",2
2010,"Iceland","Poland",0
2010,"Ukraine","Poland",3
2010,"France","Poland",0
2010,"Romania","Poland",6
2010,"Russia","Poland",0
2010,"Armenia","Poland",5
2010,"Germany","Poland",7
2010,"Portugal","Poland",0
2010,"Israel","Poland",0
2010,"Denmark","Poland",12
2010,"Azerbaijan","Malta",12
2010,"Spain","Malta",0
2010,"Norway","Malta",3
2010,"Moldova","Malta",0
2010,"Cyprus","Malta",0
