"Year","Country","Giver","Score"
"2009 SF1","Turkey","United Kingdom",12
"2009 SF1","Israel","United Kingdom",1
"2009 SF1","Bulgaria","United Kingdom",0
"2009 SF1","Iceland","United Kingdom",8
"2009 SF1","Macedonia","United Kingdom",0
"2009 SF1","Romania","United Kingdom",2
"2009 SF1","Finland","United Kingdom",4
"2009 SF1","Portugal","United Kingdom",6
"2009 SF1","Malta","United Kingdom",10
"2009 SF1","Bosnia-Herzegovina","United Kingdom",3
"2008 SF2","Iceland","United Kingdom",4
"2008 SF2","Sweden","United Kingdom",6
"2008 SF2","Turkey","United Kingdom",10
"2008 SF2","Ukraine","United Kingdom",0
"2008 SF2","Lithuania","United Kingdom",8
"2008 SF2","Albania","United Kingdom",3
"2008 SF2","Switzerland","United Kingdom",0
"2008 SF2","Czech Republic","United Kingdom",0
"2008 SF2","Belarus","United Kingdom",0
"2008 SF2","Latvia","United Kingdom",5
"2008 SF2","Croatia","United Kingdom",0
"2008 SF2","Bulgaria","United Kingdom",0
"2008 SF2","Denmark","United Kingdom",1
"2008 SF2","Georgia","United Kingdom",0
"2008 SF2","Hungary","United Kingdom",0
"2008 SF2","Malta","United Kingdom",2
"2008 SF2","Cyprus","United Kingdom",12
"2008 SF2","Macedonia","United Kingdom",0
"2008 SF2","Portugal","United Kingdom",7
"2007 SF1","Bulgaria","United Kingdom",6
"2007 SF1","Israel","United Kingdom",0
"2007 SF1","Cyprus","United Kingdom",10
"2007 SF1","Belarus","United Kingdom",0
"2007 SF1","Iceland","United Kingdom",0
"2007 SF1","Georgia","United Kingdom",0
"2007 SF1","Montenegro","United Kingdom",0
"2007 SF1","Switzerland","United Kingdom",0
"2007 SF1","Moldova","United Kingdom",0
"2007 SF1","Netherlands","United Kingdom",0
"2007 SF1","Albania","United Kingdom",1
"2007 SF1","Denmark","United Kingdom",7
"2007 SF1","Croatia","United Kingdom",0
"2007 SF1","Poland","United Kingdom",3
"2007 SF1","Serbia","United Kingdom",5
"2007 SF1","Czech Republic","United Kingdom",0
"2007 SF1","Portugal","United Kingdom",0
"2007 SF1","Macedonia","United Kingdom",0
"2007 SF1","Norway","United Kingdom",0
"2007 SF1","Malta","United Kingdom",2
"2007 SF1","Andorra","United Kingdom",0
"2007 SF1","Hungary","United Kingdom",4
"2007 SF1","Estonia","United Kingdom",0
"2007 SF1","Belgium","United Kingdom",0
"2007 SF1","Slovenia","United Kingdom",0
"2007 SF1","Turkey","United Kingdom",12
"2007 SF1","Austria","United Kingdom",0
"2007 SF1","Latvia","United Kingdom",8
"2006 SF1","Armenia","United Kingdom",3
"2006 SF1","Bulgaria","United Kingdom",0
"2006 SF1","Slovenia","United Kingdom",0
"2006 SF1","Andorra","United Kingdom",0
"2006 SF1","Belarus","United Kingdom",0
"2006 SF1","Albania","United Kingdom",2
"2006 SF1","Belgium","United Kingdom",0
"2006 SF1","Ireland","United Kingdom",8
"2006 SF1","Cyprus","United Kingdom",7
"2006 SF1","Monaco","United Kingdom",0
"2006 SF1","Macedonia","United Kingdom",0
"2006 SF1","Poland","United Kingdom",1
"2006 SF1","Russia","United Kingdom",0
"2006 SF1","Turkey","United Kingdom",0
"2006 SF1","Ukraine","United Kingdom",0
"2006 SF1","Finland","United Kingdom",12
"2006 SF1","Netherlands","United Kingdom",0
"2006 SF1","Lithuania","United Kingdom",10
"2006 SF1","Portugal","United Kingdom",0
"2006 SF1","Sweden","United Kingdom",6
"2006 SF1","Estonia","United Kingdom",0
"2006 SF1","Bosnia-Herzegovina","United Kingdom",4
"2006 SF1","Iceland","United Kingdom",5
"2005 SF1","Austria","United Kingdom",0
"2005 SF1","Lithuania","United Kingdom",4
"2005 SF1","Portugal","United Kingdom",0
"2005 SF1","Moldova","United Kingdom",5
"2005 SF1","Latvia","United Kingdom",0
"2005 SF1","Monaco","United Kingdom",0
"2005 SF1","Israel","United Kingdom",6
"2005 SF1","Belarus","United Kingdom",0
"2005 SF1","Netherlands","United Kingdom",2
"2005 SF1","Iceland","United Kingdom",3
"2005 SF1","Belgium","United Kingdom",0
"2005 SF1","Estonia","United Kingdom",0
"2005 SF1","Norway","United Kingdom",7
"2005 SF1","Romania","United Kingdom",8
"2005 SF1","Hungary","United Kingdom",1
"2005 SF1","Finland","United Kingdom",0
"2005 SF1","Macedonia","United Kingdom",0
"2005 SF1","Andorra","United Kingdom",0
"2005 SF1","Switzerland","United Kingdom",0
"2005 SF1","Croatia","United Kingdom",0
"2005 SF1","Bulgaria","United Kingdom",0
"2005 SF1","Ireland","United Kingdom",12
"2005 SF1","Slovenia","United Kingdom",0
"2005 SF1","Denmark","United Kingdom",10
"2005 SF1","Poland","United Kingdom",0
"2004 SF1","Finland","United Kingdom",0
"2004 SF1","Belarus","United Kingdom",0
"2004 SF1","Switzerland","United Kingdom",0
"2004 SF1","Latvia","United Kingdom",0
"2004 SF1","Israel","United Kingdom",2
"2004 SF1","Andorra","United Kingdom",0
"2004 SF1","Portugal","United Kingdom",0
"2004 SF1","Malta","United Kingdom",5
"2004 SF1","Monaco","United Kingdom",0
"2004 SF1","Greece","United Kingdom",12
"2004 SF1","Ukraine","United Kingdom",7
"2004 SF1","Lithuania","United Kingdom",0
"2004 SF1","Albania","United Kingdom",6
"2004 SF1","Cyprus","United Kingdom",10
"2004 SF1","Macedonia","United Kingdom",0
"2004 SF1","Slovenia","United Kingdom",0
"2004 SF1","Estonia","United Kingdom",1
"2004 SF1","Croatia","United Kingdom",0
"2004 SF1","Denmark","United Kingdom",0
"2004 SF1","Serbia and Montenegro","United Kingdom",8
"2004 SF1","Bosnia-Herzegovina","United Kingdom",4
"2004 SF1","Netherlands","United Kingdom",3
"2010 SF1","Russia","Moldova",12
"2010 SF1","Estonia","Moldova",0
"2010 SF1","Slovakia","Moldova",0
"2010 SF1","Finland","Moldova",0
"2010 SF1","Latvia","Moldova",0
"2010 SF1","Serbia","Moldova",3
"2010 SF1","Bosnia-Herzegovina","Moldova",1
"2010 SF1","Poland","Moldova",2
"2010 SF1","Belgium","Moldova",6
"2010 SF1","Malta","Moldova",0
"2010 SF1","Albania","Moldova",0
"2010 SF1","Greece","Moldova",7
"2010 SF1","Portugal","Moldova",5
"2010 SF1","Macedonia","Moldova",4
"2010 SF1","Belarus","Moldova",8
"2010 SF1","Iceland","Moldova",10
"2010 SF1","Moldova","Russia",5
"2010 SF1","Estonia","Russia",0
"2010 SF1","Slovakia","Russia",0
"2010 SF1","Finland","Russia",3
"2010 SF1","Latvia","Russia",0
"2010 SF1","Serbia","Russia",4
"2010 SF1","Bosnia-Herzegovina","Russia",2
"2010 SF1","Poland","Russia",6
"2010 SF1","Belgium","Russia",10
"2010 SF1","Malta","Russia",0
"2010 SF1","Albania","Russia",0
"2010 SF1","Greece","Russia",7
"2010 SF1","Portugal","Russia",0
"2010 SF1","Macedonia","Russia",1
"2010 SF1","Belarus","Russia",12
"2010 SF1","Iceland","Russia",8
"2010 SF1","Moldova","Estonia",0
"2010 SF1","Russia","Estonia",12
"2010 SF1","Slovakia","Estonia",0
"2010 SF1","Finland","Estonia",10
"2010 SF1","Latvia","Estonia",6
"2010 SF1","Serbia","Estonia",1
"2010 SF1","Bosnia-Herzegovina","Estonia",0
"2010 SF1","Poland","Estonia",0
"2010 SF1","Belgium","Estonia",8
"2010 SF1","Malta","Estonia",3
"2010 SF1","Albania","Estonia",0
"2010 SF1","Greece","Estonia",2
"2010 SF1","Portugal","Estonia",5
"2010 SF1","Macedonia","Estonia",0
"2010 SF1","Belarus","Estonia",4
"2010 SF1","Iceland","Estonia",7
"2010 SF1","Moldova","Slovakia",0
"2010 SF1","Russia","Slovakia",0
"2010 SF1","Estonia","Slovakia",0
"2010 SF1","Finland","Slovakia",2
"2010 SF1","Latvia","Slovakia",0
"2010 SF1","Serbia","Slovakia",6
"2010 SF1","Bosnia-Herzegovina","Slovakia",5
"2010 SF1","Poland","Slovakia",0
"2010 SF1","Belgium","Slovakia",10
"2010 SF1","Malta","Slovakia",12
"2010 SF1","Albania","Slovakia",0
"2010 SF1","Greece","Slovakia",8
"2010 SF1","Portugal","Slovakia",4
"2010 SF1","Macedonia","Slovakia",1
"2010 SF1","Belarus","Slovakia",3
"2010 SF1","Iceland","Slovakia",7
"2010 SF1","Moldova","Finland",0
"2010 SF1","Russia","Finland",3
"2010 SF1","Estonia","Finland",12
"2010 SF1","Slovakia","Finland",2
"2010 SF1","Latvia","Finland",5
"2010 SF1","Serbia","Finland",0
"2010 SF1","Bosnia-Herzegovina","Finland",0
"2010 SF1","Poland","Finland",0
"2010 SF1","Belgium","Finland",10
"2010 SF1","Malta","Finland",1
"2010 SF1","Albania","Finland",4
"2010 SF1","Greece","Finland",8
"2010 SF1","Portugal","Finland",6
"2010 SF1","Macedonia","Finland",0
"2010 SF1","Belarus","Finland",0
"2010 SF1","Iceland","Finland",7
"2010 SF1","Moldova","Latvia",0
"2010 SF1","Russia","Latvia",10
"2010 SF1","Estonia","Latvia",12
"2010 SF1","Slovakia","Latvia",0
"2010 SF1","Finland","Latvia",6
"2010 SF1","Serbia","Latvia",3
"2010 SF1","Bosnia-Herzegovina","Latvia",0
"2010 SF1","Poland","Latvia",4
"2010 SF1","Belgium","Latvia",8
"2010 SF1","Malta","Latvia",1
"2010 SF1","Albania","Latvia",0
"2010 SF1","Greece","Latvia",0
"2010 SF1","Portugal","Latvia",7
"2010 SF1","Macedonia","Latvia",0
"2010 SF1","Belarus","Latvia",5
"2010 SF1","Iceland","Latvia",2
"2010 SF1","Moldova","Serbia",1
"2010 SF1","Russia","Serbia",4
"2010 SF1","Estonia","Serbia",0
"2010 SF1","Slovakia","Serbia",6
"2010 SF1","Finland","Serbia",0
"2010 SF1","Latvia","Serbia",0
"2010 SF1","Bosnia-Herzegovina","Serbia",12
"2010 SF1","Poland","Serbia",0
"2010 SF1","Belgium","Serbia",7
"2010 SF1","Malta","Serbia",0
"2010 SF1","Albania","Serbia",2
"2010 SF1","Greece","Serbia",10
"2010 SF1","Portugal","Serbia",5
"2010 SF1","Macedonia","Serbia",8
"2010 SF1","Belarus","Serbia",0
"2010 SF1","Iceland","Serbia",3
"2010 SF1","Moldova","Bosnia-Herzegovina",0
"2010 SF1","Russia","Bosnia-Herzegovina",2
"2010 SF1","Estonia","Bosnia-Herzegovina",1
"2010 SF1","Slovakia","Bosnia-Herzegovina",5
"2010 SF1","Finland","Bosnia-Herzegovina",0
"2010 SF1","Latvia","Bosnia-Herzegovina",0
"2010 SF1","Serbia","Bosnia-Herzegovina",12
"2010 SF1","Poland","Bosnia-Herzegovina",0
"2010 SF1","Belgium","Bosnia-Herzegovina",4
"2010 SF1","Malta","Bosnia-Herzegovina",6
"2010 SF1","Albania","Bosnia-Herzegovina",7
"2010 SF1","Greece","Bosnia-Herzegovina",8
"2010 SF1","Portugal","Bosnia-Herzegovina",3
"2010 SF1","Macedonia","Bosnia-Herzegovina",10
"2010 SF1","Belarus","Bosnia-Herzegovina",0
"2010 SF1","Iceland","Bosnia-Herzegovina",0
"2010 SF1","Moldova","Poland",0
"2010 SF1","Russia","Poland",8
"2010 SF1","Estonia","Poland",5
"2010 SF1","Slovakia","Poland",0
"2010 SF1","Finland","Poland",1
"2010 SF1","Latvia","Poland",0
"2010 SF1","Serbia","Poland",0
"2010 SF1","Bosnia-Herzegovina","Poland",6
"2010 SF1","Belgium","Poland",12
"2010 SF1","Malta","Poland",0
"2010 SF1","Albania","Poland",4
"2010 SF1","Greece","Poland",7
"2010 SF1","Portugal","Poland",2
"2010 SF1","Macedonia","Poland",0
"2010 SF1","Belarus","Poland",3
"2010 SF1","Iceland","Poland",10
"2010 SF1","Moldova","Belgium",2
"2010 SF1","Russia","Belgium",5
"2010 SF1","Estonia","Belgium",0
"2010 SF1","Slovakia","Belgium",1
"2010 SF1","Finland","Belgium",7
"2010 SF1","Latvia","Belgium",0
"2010 SF1","Serbia","Belgium",3
"2010 SF1","Bosnia-Herzegovina","Belgium",0
"2010 SF1","Poland","Belgium",6
"2010 SF1","Malta","Belgium",0
"2010 SF1","Albania","Belgium",8
"2010 SF1","Greece","Belgium",10
"2010 SF1","Portugal","Belgium",4
"2010 SF1","Macedonia","Belgium",0
"2010 SF1","Belarus","Belgium",0
"2010 SF1","Iceland","Belgium",12
"2010 SF1","Moldova","Malta",7
"2010 SF1","Russia","Malta",0
"2010 SF1","Estonia","Malta",0
"2010 SF1","Slovakia","Malta",1
"2010 SF1","Finland","Malta",2
"2010 SF1","Latvia","Malta",0
"2010 SF1","Serbia","Malta",0
"2010 SF1","Bosnia-Herzegovina","Malta",3
"2010 SF1","Poland","Malta",0
"2010 SF1","Belgium","Malta",12
"2010 SF1","Albania","Malta",6
"2010 SF1","Greece","Malta",8
"2010 SF1","Portugal","Malta",4
"2010 SF1","Macedonia","Malta",0
"2010 SF1","Belarus","Malta",5
"2010 SF1","Iceland","Malta",10
"2010 SF1","Moldova","Albania",0
"2010 SF1","Russia","Albania",0
"2010 SF1","Estonia","Albania",1
"2010 SF1","Slovakia","Albania",0
"2010 SF1","Finland","Albania",0
"2010 SF1","Latvia","Albania",0
"2010 SF1","Serbia","Albania",3
"2010 SF1","Bosnia-Herzegovina","Albania",7
"2010 SF1","Poland","Albania",6
"2010 SF1","Belgium","Albania",4
"2010 SF1","Malta","Albania",2
"2010 SF1","Greece","Albania",10
"2010 SF1","Portugal","Albania",5
"2010 SF1","Macedonia","Albania",12
"2010 SF1","Belarus","Albania",0
"2010 SF1","Iceland","Albania",8
"2010 SF1","Moldova","Greece",4
"2010 SF1","Russia","Greece",3
"2010 SF1","Estonia","Greece",1
"2010 SF1","Slovakia","Greece",0
"2010 SF1","Finland","Greece",0
"2010 SF1","Latvia","Greece",0
"2010 SF1","Serbia","Greece",7
"2010 SF1","Bosnia-Herzegovina","Greece",5
"2010 SF1","Poland","Greece",0
"2010 SF1","Belgium","Greece",10
"2010 SF1","Malta","Greece",2
"2010 SF1","Albania","Greece",12
"2010 SF1","Portugal","Greece",0
"2010 SF1","Macedonia","Greece",0
"2010 SF1","Belarus","Greece",6
"2010 SF1","Iceland","Greece",8
"2010 SF1","Moldova","Portugal",8
"2010 SF1","Russia","Portugal",1
"2010 SF1","Estonia","Portugal",4
"2010 SF1","Slovakia","Portugal",5
"2010 SF1","Finland","Portugal",0
"2010 SF1","Latvia","Portugal",0
"2010 SF1","Serbia","Portugal",2
"2010 SF1","Bosnia-Herzegovina","Portugal",0
"2010 SF1","Poland","Portugal",0
"2010 SF1","Belgium","Portugal",12
"2010 SF1","Malta","Portugal",3
"2010 SF1","Albania","Portugal",0
"2010 SF1","Greece","Portugal",10
"2010 SF1","Macedonia","Portugal",0
"2010 SF1","Belarus","Portugal",7
"2010 SF1","Iceland","Portugal",6
"2010 SF1","Moldova","Macedonia",7
"2010 SF1","Russia","Macedonia",0
"2010 SF1","Estonia","Macedonia",0
"2010 SF1","Slovakia","Macedonia",0
"2010 SF1","Finland","Macedonia",0
"2010 SF1","Latvia","Macedonia",0
"2010 SF1","Serbia","Macedonia",10
"2010 SF1","Bosnia-Herzegovina","Macedonia",8
"2010 SF1","Poland","Macedonia",0
"2010 SF1","Belgium","Macedonia",4
"2010 SF1","Malta","Macedonia",6
"2010 SF1","Albania","Macedonia",12
"2010 SF1","Greece","Macedonia",3
"2010 SF1","Portugal","Macedonia",2
"2010 SF1","Belarus","Macedonia",5
"2010 SF1","Iceland","Macedonia",1
"2010 SF1","Moldova","Belarus",10
"2010 SF1","Russia","Belarus",12
"2010 SF1","Estonia","Belarus",1
"2010 SF1","Slovakia","Belarus",0
"2010 SF1","Finland","Belarus",7
"2010 SF1","Latvia","Belarus",0
"2010 SF1","Serbia","Belarus",0
"2010 SF1","Bosnia-Herzegovina","Belarus",4
"2010 SF1","Poland","Belarus",3
"2010 SF1","Belgium","Belarus",8
"2010 SF1","Malta","Belarus",2
"2010 SF1","Albania","Belarus",0
"2010 SF1","Greece","Belarus",5
"2010 SF1","Portugal","Belarus",0
"2010 SF1","Macedonia","Belarus",0
"2010 SF1","Iceland","Belarus",6
"2010 SF1","Moldova","Iceland",0
"2010 SF1","Russia","Iceland",0
"2010 SF1","Estonia","Iceland",2
"2010 SF1","Slovakia","Iceland",5
"2010 SF1","Finland","Iceland",6
"2010 SF1","Latvia","Iceland",0
"2010 SF1","Serbia","Iceland",3
"2010 SF1","Bosnia-Herzegovina","Iceland",0
"2010 SF1","Poland","Iceland",0
"2010 SF1","Belgium","Iceland",12
"2010 SF1","Malta","Iceland",4
"2010 SF1","Albania","Iceland",10
"2010 SF1","Greece","Iceland",8
"2010 SF1","Portugal","Iceland",7
"2010 SF1","Macedonia","Iceland",1
"2010 SF1","Belarus","Iceland",0
"2010 SF1","Moldova","France",3
"2010 SF1","Russia","France",0
"2010 SF1","Estonia","France",0
"2010 SF1","Slovakia","France",0
"2010 SF1","Finland","France",0
"2010 SF1","Latvia","France",0
"2010 SF1","Serbia","France",12
"2010 SF1","Bosnia-Herzegovina","France",6
"2010 SF1","Poland","France",7
"2010 SF1","Belgium","France",10
"2010 SF1","Malta","France",0
"2010 SF1","Albania","France",2
"2010 SF1","Greece","France",4
"2010 SF1","Portugal","France",8
"2010 SF1","Macedonia","France",0
"2010 SF1","Belarus","France",1
"2010 SF1","Iceland","France",5
"2010 SF1","Moldova","Germany",0
"2010 SF1","Russia","Germany",1
"2010 SF1","Estonia","Germany",0
"2010 SF1","Slovakia","Germany",0
"2010 SF1","Finland","Germany",3
"2010 SF1","Latvia","Germany",0
"2010 SF1","Serbia","Germany",4
"2010 SF1","Bosnia-Herzegovina","Germany",0
"2010 SF1","Poland","Germany",7
"2010 SF1","Belgium","Germany",12
"2010 SF1","Malta","Germany",2
"2010 SF1","Albania","Germany",5
"2010 SF1","Greece","Germany",8
"2010 SF1","Portugal","Germany",10
"2010 SF1","Macedonia","Germany",0
"2010 SF1","Belarus","Germany",0
"2010 SF1","Iceland","Germany",6
"2010 SF1","Moldova","Spain",5
"2010 SF1","Russia","Spain",0
"2010 SF1","Estonia","Spain",0
"2010 SF1","Slovakia","Spain",0
"2010 SF1","Finland","Spain",2
"2010 SF1","Latvia","Spain",0
"2010 SF1","Serbia","Spain",6
"2010 SF1","Bosnia-Herzegovina","Spain",0
"2010 SF1","Poland","Spain",3
"2010 SF1","Belgium","Spain",8
"2010 SF1","Malta","Spain",1
"2010 SF1","Albania","Spain",4
"2010 SF1","Greece","Spain",10
"2010 SF1","Portugal","Spain",12
"2010 SF1","Macedonia","Spain",0
"2010 SF1","Belarus","Spain",0
"2010 SF1","Iceland","Spain",7
"2010 SF2","Armenia","Lithuania",1
"2010 SF2","Israel","Lithuania",0
"2010 SF2","Denmark","Lithuania",5
"2010 SF2","Switzerland","Lithuania",0
"2010 SF2","Sweden","Lithuania",3
"2010 SF2","Azerbaijan","Lithuania",2
"2010 SF2","Ukraine","Lithuania",10
"2010 SF2","Netherlands","Lithuania",0
"2010 SF2","Romania","Lithuania",6
"2010 SF2","Slovenia","Lithuania",0
"2010 SF2","Ireland","Lithuania",7
"2010 SF2","Bulgaria","Lithuania",0
"2010 SF2","Cyprus","Lithuania",4
"2010 SF2","Croatia","Lithuania",0
"2010 SF2","Georgia","Lithuania",12
"2010 SF2","Turkey","Lithuania",8
"2010 SF2","Lithuania","Armenia",2
"2010 SF2","Israel","Armenia",8
"2010 SF2","Denmark","Armenia",5
"2010 SF2","Switzerland","Armenia",0
"2010 SF2","Sweden","Armenia",3
"2010 SF2","Azerbaijan","Armenia",0
"2010 SF2","Ukraine","Armenia",10
"2010 SF2","Netherlands","Armenia",0
"2010 SF2","Romania","Armenia",4
"2010 SF2","Slovenia","Armenia",0
"2010 SF2","Ireland","Armenia",1
"2010 SF2","Bulgaria","Armenia",0
"2010 SF2","Cyprus","Armenia",6
"2010 SF2","Croatia","Armenia",7
"2010 SF2","Georgia","Armenia",12
"2010 SF2","Turkey","Armenia",0
"2010 SF2","Lithuania","Israel",0
"2010 SF2","Armenia","Israel",12
"2010 SF2","Denmark","Israel",7
"2010 SF2","Switzerland","Israel",0
"2010 SF2","Sweden","Israel",0
"2010 SF2","Azerbaijan","Israel",5
"2010 SF2","Ukraine","Israel",2
"2010 SF2","Netherlands","Israel",4
"2010 SF2","Romania","Israel",8
"2010 SF2","Slovenia","Israel",1
"2010 SF2","Ireland","Israel",3
"2010 SF2","Bulgaria","Israel",0
"2010 SF2","Cyprus","Israel",10
"2010 SF2","Croatia","Israel",0
"2010 SF2","Georgia","Israel",6
"2010 SF2","Turkey","Israel",0
"2010 SF2","Lithuania","Denmark",1
"2010 SF2","Armenia","Denmark",0
"2010 SF2","Israel","Denmark",0
"2010 SF2","Switzerland","Denmark",0
"2010 SF2","Sweden","Denmark",12
"2010 SF2","Azerbaijan","Denmark",5
"2010 SF2","Ukraine","Denmark",3
"2010 SF2","Netherlands","Denmark",4
"2010 SF2","Romania","Denmark",8
"2010 SF2","Slovenia","Denmark",0
"2010 SF2","Ireland","Denmark",6
"2010 SF2","Bulgaria","Denmark",0
"2010 SF2","Cyprus","Denmark",7
"2010 SF2","Croatia","Denmark",2
"2010 SF2","Georgia","Denmark",0
"2010 SF2","Turkey","Denmark",10
"2010 SF2","Lithuania","Switzerland",0
"2010 SF2","Armenia","Switzerland",3
"2010 SF2","Israel","Switzerland",0
"2010 SF2","Denmark","Switzerland",5
"2010 SF2","Sweden","Switzerland",10
"2010 SF2","Azerbaijan","Switzerland",6
"2010 SF2","Ukraine","Switzerland",0
"2010 SF2","Netherlands","Switzerland",2
"2010 SF2","Romania","Switzerland",4
"2010 SF2","Slovenia","Switzerland",0
"2010 SF2","Ireland","Switzerland",12
"2010 SF2","Bulgaria","Switzerland",0
"2010 SF2","Cyprus","Switzerland",0
"2010 SF2","Croatia","Switzerland",7
"2010 SF2","Georgia","Switzerland",1
"2010 SF2","Turkey","Switzerland",8
"2010 SF2","Lithuania","Sweden",4
"2010 SF2","Armenia","Sweden",5
"2010 SF2","Israel","Sweden",8
"2010 SF2","Denmark","Sweden",12
"2010 SF2","Switzerland","Sweden",0
"2010 SF2","Azerbaijan","Sweden",3
"2010 SF2","Ukraine","Sweden",0
"2010 SF2","Netherlands","Sweden",1
"2010 SF2","Romania","Sweden",7
"2010 SF2","Slovenia","Sweden",0
"2010 SF2","Ireland","Sweden",0
"2010 SF2","Bulgaria","Sweden",0
"2010 SF2","Cyprus","Sweden",6
"2010 SF2","Croatia","Sweden",0
"2010 SF2","Georgia","Sweden",2
"2010 SF2","Turkey","Sweden",10
"2010 SF2","Lithuania","Azerbaijan",0
"2010 SF2","Armenia","Azerbaijan",0
"2010 SF2","Israel","Azerbaijan",7
"2010 SF2","Denmark","Azerbaijan",6
"2010 SF2","Switzerland","Azerbaijan",0
"2010 SF2","Sweden","Azerbaijan",2
"2010 SF2","Ukraine","Azerbaijan",8
"2010 SF2","Netherlands","Azerbaijan",0
"2010 SF2","Romania","Azerbaijan",5
"2010 SF2","Slovenia","Azerbaijan",0
"2010 SF2","Ireland","Azerbaijan",4
"2010 SF2","Bulgaria","Azerbaijan",0
"2010 SF2","Cyprus","Azerbaijan",3
"2010 SF2","Croatia","Azerbaijan",1
"2010 SF2","Georgia","Azerbaijan",10
"2010 SF2","Turkey","Azerbaijan",12
"2010 SF2","Lithuania","Ukraine",2
"2010 SF2","Armenia","Ukraine",8
"2010 SF2","Israel","Ukraine",6
"2010 SF2","Denmark","Ukraine",5
"2010 SF2","Switzerland","Ukraine",0
"2010 SF2","Sweden","Ukraine",0
"2010 SF2","Azerbaijan","Ukraine",12
"2010 SF2","Netherlands","Ukraine",0
"2010 SF2","Romania","Ukraine",3
"2010 SF2","Slovenia","Ukraine",0
"2010 SF2","Ireland","Ukraine",0
"2010 SF2","Bulgaria","Ukraine",1
"2010 SF2","Cyprus","Ukraine",4
"2010 SF2","Croatia","Ukraine",0
"2010 SF2","Georgia","Ukraine",7
"2010 SF2","Turkey","Ukraine",10
"2010 SF2","Lithuania","Netherlands",0
"2010 SF2","Armenia","Netherlands",10
"2010 SF2","Israel","Netherlands",12
"2010 SF2","Denmark","Netherlands",4
"2010 SF2","Switzerland","Netherlands",0
"2010 SF2","Sweden","Netherlands",6
"2010 SF2","Azerbaijan","Netherlands",1
"2010 SF2","Ukraine","Netherlands",2
"2010 SF2","Romania","Netherlands",3
"2010 SF2","Slovenia","Netherlands",0
"2010 SF2","Ireland","Netherlands",8
"2010 SF2","Bulgaria","Netherlands",0
"2010 SF2","Cyprus","Netherlands",0
"2010 SF2","Croatia","Netherlands",0
"2010 SF2","Georgia","Netherlands",5
"2010 SF2","Turkey","Netherlands",7
"2010 SF2","Lithuania","Romania",0
"2010 SF2","Armenia","Romania",10
"2010 SF2","Israel","Romania",3
"2010 SF2","Denmark","Romania",12
"2010 SF2","Switzerland","Romania",0
"2010 SF2","Sweden","Romania",1
"2010 SF2","Azerbaijan","Romania",8
"2010 SF2","Ukraine","Romania",5
"2010 SF2","Netherlands","Romania",0
"2010 SF2","Slovenia","Romania",0
"2010 SF2","Ireland","Romania",4
"2010 SF2","Bulgaria","Romania",0
"2010 SF2","Cyprus","Romania",6
"2010 SF2","Croatia","Romania",0
"2010 SF2","Georgia","Romania",2
"2010 SF2","Turkey","Romania",7
"2010 SF2","Lithuania","Slovenia",0
"2010 SF2","Armenia","Slovenia",0
"2010 SF2","Israel","Slovenia",5
"2010 SF2","Denmark","Slovenia",10
"2010 SF2","Switzerland","Slovenia",0
"2010 SF2","Sweden","Slovenia",0
"2010 SF2","Azerbaijan","Slovenia",8
"2010 SF2","Ukraine","Slovenia",1
"2010 SF2","Netherlands","Slovenia",6
"2010 SF2","Romania","Slovenia",4
"2010 SF2","Ireland","Slovenia",2
"2010 SF2","Bulgaria","Slovenia",0
"2010 SF2","Cyprus","Slovenia",0
"2010 SF2","Croatia","Slovenia",12
"2010 SF2","Georgia","Slovenia",7
"2010 SF2","Turkey","Slovenia",3
"2010 SF2","Lithuania","Ireland",12
"2010 SF2","Armenia","Ireland",0
"2010 SF2","Israel","Ireland",0
"2010 SF2","Denmark","Ireland",4
"2010 SF2","Switzerland","Ireland",0
"2010 SF2","Sweden","Ireland",5
"2010 SF2","Azerbaijan","Ireland",10
"2010 SF2","Ukraine","Ireland",2
"2010 SF2","Netherlands","Ireland",3
"2010 SF2","Romania","Ireland",6
"2010 SF2","Slovenia","Ireland",0
"2010 SF2","Bulgaria","Ireland",0
"2010 SF2","Cyprus","Ireland",0
"2010 SF2","Croatia","Ireland",1
"2010 SF2","Georgia","Ireland",7
"2010 SF2","Turkey","Ireland",8
"2010 SF2","Lithuania","Bulgaria",0
"2010 SF2","Armenia","Bulgaria",8
"2010 SF2","Israel","Bulgaria",1
"2010 SF2","Denmark","Bulgaria",2
"2010 SF2","Switzerland","Bulgaria",0
"2010 SF2","Sweden","Bulgaria",0
"2010 SF2","Azerbaijan","Bulgaria",7
"2010 SF2","Ukraine","Bulgaria",6
"2010 SF2","Netherlands","Bulgaria",0
"2010 SF2","Romania","Bulgaria",4
"2010 SF2","Slovenia","Bulgaria",0
"2010 SF2","Ireland","Bulgaria",0
"2010 SF2","Cyprus","Bulgaria",5
"2010 SF2","Croatia","Bulgaria",3
"2010 SF2","Georgia","Bulgaria",10
"2010 SF2","Turkey","Bulgaria",12
"2010 SF2","Lithuania","Cyprus",2
"2010 SF2","Armenia","Cyprus",12
"2010 SF2","Israel","Cyprus",4
"2010 SF2","Denmark","Cyprus",3
"2010 SF2","Switzerland","Cyprus",0
"2010 SF2","Sweden","Cyprus",1
"2010 SF2","Azerbaijan","Cyprus",10
"2010 SF2","Ukraine","Cyprus",6
"2010 SF2","Netherlands","Cyprus",0
"2010 SF2","Romania","Cyprus",8
